Date,Country,AreaCode,Area,TotalCases
2020-03-27,England,E08000023,South Tyneside,19
2020-03-27,England,E06000045,Southampton,37
2020-03-27,England,E06000033,Southend-on-Sea,17
2020-03-27,England,E09000028,Southwark,290
2020-03-27,England,E08000013,St. Helens,32
2020-03-27,England,E10000028,Staffordshire,145
2020-03-27,England,E08000007,Stockport,59
2020-03-27,England,E06000004,Stockton-on-Tees,24
2020-03-27,England,E06000021,Stoke-on-Trent,21
2020-03-27,England,E10000029,Suffolk,61
2020-03-27,England,E08000024,Sunderland,55
2020-03-27,England,E10000030,Surrey,271
2020-03-27,England,E09000029,Sutton,69
2020-03-27,England,E06000030,Swindon,16
2020-03-27,England,E08000008,Tameside,43
2020-03-27,England,E06000020,Telford and Wrekin,21
2020-03-27,England,E06000034,Thurrock,26
2020-03-27,England,E06000027,Torbay,23
2020-03-27,England,E09000030,Tower Hamlets,129
2020-03-27,England,E08000009,Trafford,53
2020-03-27,England,E08000036,Wakefield,34
2020-03-27,England,E08000030,Walsall,100
2020-03-27,England,E09000031,Waltham Forest,130
2020-03-27,England,E09000032,Wandsworth,228
2020-03-27,England,E06000007,Warrington,15
2020-03-27,England,E10000031,Warwickshire,101
2020-03-27,England,E06000037,West Berkshire,32
2020-03-27,England,E10000032,West Sussex,86
2020-03-27,England,E09000033,Westminster,189
2020-03-27,England,E08000010,Wigan,21
2020-03-27,England,E06000054,Wiltshire,54
2020-03-27,England,E06000040,Windsor and Maidenhead,37
2020-03-27,England,E08000015,Wirral,32
2020-03-27,England,E06000041,Wokingham,22
2020-03-27,England,E08000031,Wolverhampton,128
2020-03-27,England,E10000034,Worcestershire,93
2020-03-27,England,E06000014,York,17
